"w";"w";"w";"w";"w";"w";"w";"w";"w";"w";"w";"w";"w";"w";"w";"w";"w";"w";"w";"w";"w";"Voltage";"Y"
-74;78;-40;-28;-55;-77;-32;-41;95;-66;-94;31;-48;-108;-48;-100;-34;3;126;-113;-4;-6;-102;-107;0.72;0.661230695224313
-74;78;-40;-28;-55;-77;-32;-41;95;-66;-94;31;-48;-108;-48;-100;-34;3;126;-113;-4;-6;-102;-107;0.7;1
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;1;0
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.98;0.005246081473814
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.96;0.001311520368454
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.94;6.02228740616407E-05
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.92;0.009160568287821
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.9;0.007771453729981
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.88;0.008441014989514
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.86;0.025949142765323
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.84;0.060989978419238
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.82;0.043378461733013
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.8;0.070665146767344
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.78;0.122842691187921
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.76;0.250041916019707
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.74;0.398383291683462
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.72;0.587393441895005
-91;-96;-19;-45;83;122;84;-121;-86;-10;18;-38;-21;-110;-65;-58;88;63;91;107;15;-63;46;-50;0.7;1
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;1;0
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.98;0.000896597807596
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.96;0.002834110787642
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.94;0.004012455034082
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.92;0.003212855176615
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.9;0.011635021874476
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.88;0.025195900435346
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.86;0.055759854828705
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.84;0.060812400794501
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.82;0.090601263889379
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.8;0.12395004647937
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.78;0.17684940964763
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.76;0.279713364771401
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.74;0.433766209204292
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.72;0.672951850434704
-100;126;36;-51;13;126;-94;-64;-51;22;-24;76;-98;123;70;-86;-46;79;-9;-87;67;-121;14;106;0.7;1
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;1;0
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.98;0.100815464283795
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.96;0.100815464283795
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.94;0.100815464283795
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.92;0.024591010216982
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.9;0.024591010216982
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.88;0.100815464283795
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.86;0.126639729284429
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.84;0.178288259285698
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.82;0.379060162287774
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.8;0.271535544286232
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.78;0.155326351782692
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.76;0.222538384234738
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.74;0.365182656166297
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.72;0.444917127095591
-84;-52;96;10;29;72;96;-71;-13;-120;-5;-97;-10;35;-6;94;87;88;11;59;-77;-99;13;-39;0.7;1
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;1;0
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.98;0.000957020033255
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.96;0.004725286414199
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.94;0.008572058344745
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.92;0.015338489048621
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.9;0.03592686149134
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.88;0.068672787927078
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.86;0.097899837449157
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.84;0.136715633071646
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.82;0.197650016823573
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.8;0.264529761216436
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.78;0.346045026089106
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.76;0.452132151961114
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.74;0.574506835599567
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.72;0.753182408315269
-28;23;44;40;98;53;16;-58;-19;-29;120;67;23;30;-9;-109;72;113;-33;102;-24;59;46;66;0.7;1
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;1;0
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.98;5.82744805584959E-08
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.96;9.5467471430413E-08
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.94;0.002231514071422
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.92;0.001116034229252
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.9;0.004446932925772
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.88;0.005570222256776
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.86;0.009121696313889
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.84;0.045060488002518
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.82;0.035593951620727
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.8;0.082063759285761
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.78;0.122437610070702
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.76;0.163000104489312
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.74;0.301339772110793
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.72;0.617228464277329
25;123;77;-90;-10;-106;102;-119;-19;54;16;45;-112;-120;-95;87;66;-21;91;-76;36;-125;67;29;0.7;1
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;1;0
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.98;0.002909868002948
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.96;0.001696071308846
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.94;0.00683751881144
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.92;0.012512304264995
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.9;0.021580307256201
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.88;0.041079619245197
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.86;0.05956290948066
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.84;0.094817055921129
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.82;0.131170683525728
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.8;0.166453218437716
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.78;0.220296364419863
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.76;0.287256392166302
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.74;0.445277675931106
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.72;0.689463875536271
-20;-80;-72;-106;65;105;-2;114;25;-76;-126;-25;122;76;-9;46;-103;95;63;-46;-81;-77;95;-128;0.7;1
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;1;0
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.98;2.07312171810119E-07
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.96;1.41466679181342E-06
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.94;0.001585005193271
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.92;0.0013090321809
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.9;0.002881219986145
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.88;0.01585891623636
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.86;0.006700460797871
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.84;0.031675461055381
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.82;0.053280244038901
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.8;0.082081231319752
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.78;0.156685667965283
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.76;0.233604226877453
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.74;0.37268895948982
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.72;0.644423847985354
123;-55;-54;-62;-108;35;56;-58;72;125;-97;-74;40;-81;42;114;-74;-51;29;19;60;101;27;-64;0.7;1
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;1;2.98640175828873E-11
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.98;0.001109589695374
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.96;0.008135067484896
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.94;0.015568740801727
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.92;0.026500300328944
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.9;0.033177888636022
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.88;0.063669238882803
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.86;0.118355823537173
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.84;0.172415005865137
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.82;0.227134418121637
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.8;0.305955342552776
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.78;0.40650110225759
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.76;0.511666761451897
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.74;0.658544196547056
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.72;0.819203482689176
-98;27;96;114;15;71;115;-101;44;82;3;-25;-66;59;77;-88;56;32;-27;-25;19;-34;85;82;0.7;1
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;1;0.000677875102025
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.98;0.000847343877532
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.96;0.003092805152991
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.94;0.003558844285634
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.92;0.009078660759719
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.9;0.018895271978406
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.88;0.032580092815162
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.86;0.06090165427487
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.84;0.12165952281681
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.82;0.207199185923744
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.8;0.295245171970147
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.78;0.403674256908507
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.76;0.551398633803074
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.74;0.686832135414159
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.72;0.824712141953532
27;-88;-127;122;122;60;84;76;110;-11;48;79;-49;33;-77;-123;-70;69;23;28;-31;5;116;75;0.7;1
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;1;0
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.98;6.24780602420665E-07
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.96;8.81362694357484E-07
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.94;0.00158344062302
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.92;0.004479491263166
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.9;0.012538473977887
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.88;0.019853496372468
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.86;0.02161915239086
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.84;0.03543794489038
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.82;0.067022136360922
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.8;0.090882614275731
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.78;0.138497008992149
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.76;0.225205165657914
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.74;0.377734816141862
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.72;0.657443779280901
79;-29;-92;117;112;-114;-15;-79;68;-42;-115;12;41;85;41;110;-17;-14;-52;17;49;73;89;-56;0.7;1
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;1;7.36380202499584E-11
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.98;0.004941462345412
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.96;0.004941462345412
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.94;0.001235290573135
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.92;0.002470722154988
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.9;0.016050963954173
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.88;0.02501042867604
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.86;0.039737741340296
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.84;0.060660363767413
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.82;0.096111060776153
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.8;0.158193179162357
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.78;0.280334602420391
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.76;0.354056746662704
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.74;0.468293779810017
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.72;0.633073250683471
-71;-28;-13;69;-33;80;70;113;-76;-54;29;36;-122;34;-91;104;-71;52;59;28;-62;118;5;-116;0.7;1
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;1;0
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.98;0
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.96;0
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.94;0.005234502086041
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.92;0.00388144110973
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.9;0.017517183302319
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.88;0.024524213122377
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.86;0.031572412902019
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.84;0.083299546959154
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.82;0.112715525390564
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.8;0.168086513333429
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.78;0.267521341484764
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.76;0.392586801183161
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.74;0.514258551110346
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.72;0.70853749649093
72;37;67;81;74;7;2;30;0;11;-83;-57;61;113;18;-60;52;81;34;-94;97;-7;29;67;0.7;1
-85;-97;69;-46;-58;120;60;-10;-121;-38;-63;-115;-92;-110;-24;60;-126;96;26;-45;-16;-16;14;31;1;0
-85;-97;69;-46;-58;120;60;-10;-121;-38;-63;-115;-92;-110;-24;60;-126;96;26;-45;-16;-16;14;31;0.98;0
-85;-97;69;-46;-58;120;60;-10;-121;-38;-63;-115;-92;-110;-24;60;-126;96;26;-45;-16;-16;14;31;0.96;3.27894648670285E-05
-85;-97;69;-46;-58;120;60;-10;-121;-38;-63;-115;-92;-110;-24;60;-126;96;26;-45;-16;-16;14;31;0.94;0.000189021620998
-85;-97;69;-46;-58;120;60;-10;-121;-38;-63;-115;-92;-110;-24;60;-126;96;26;-45;-16;-16;14;31;0.92;0.00051546967563
